estado,integridad_nodo,ruta,ecosistema,municipio,nomenclatura_nodo,labeled,ecosistema_str,coord_longitud,cumulo,estado_str,fecha_foto,coord_latitud,ultima_modificacion,id,municipio_str
Campeche,Integro,13/3_13_1_1392/HLPXGM09048480/2021-10-09/images_videos/91756085264787c8ddf9c43e6cee809f_0184.JPG,Selvas humedas,Carmen,3_13_1_1392,true,Selvas humedas,-91.7159,13,Campeche,2021-11-21T07:36:20Z,18.3012,2023-04-01T03:24:38.197Z,a76d3833-e4ba-4f7f-960a-f90cf7b5d205,Carmen
Campeche,Integro,13/3_13_1_1392/HLPXGM09049482/2021-10-09/images_videos/bcd057cdb52a5de7135651d830fd3d03_0175.JPG,Selvas humedas,Carmen,3_13_1_1392,true,Selvas humedas,-91.7189,13,Campeche,2021-11-20T20:12:37Z,18.3079,2023-04-01T03:24:50.555Z,67cebfe4-a239-42b2-81a9-b944bca7cb44,Carmen
Guerrero,Degradado,31/1_31_0_1217/HLPXGM09049507/2021-11-08/images_videos/102983315bfc296bbde73f41ea677588_0028.JPG,Bosques templados,Atoyac de Álvarez,1_31_0_1217,true,Bosques templados,-100.28,31,Guerrero,2021-11-21T11:51:43Z,17.3026,2023-04-01T03:25:46.612Z,ab6341dd-686b-4914-b3eb-e8d5ad655cb0,Atoyac de Álvarez
Guerrero,Degradado,31/1_31_0_1217/HLPXGM09049507/2021-11-08/images_videos/b23656198293d559957631e187de0ed7_0029.JPG,Bosques templados,Atoyac de Álvarez,1_31_0_1217,true,Bosques templados,-100.28,31,Guerrero,2021-11-21T11:51:44Z,17.3026,2023-04-01T03:25:46.633Z,6e958776-541c-4239-b942-3f26dd9fcc15,Atoyac de Álvarez
Guerrero,Integro,33/1_33_1_1225/HLPXGM09048227/2021-10-31/images_videos/512a22fccd01c7f64b8bbbb0f1127c3f_0181.JPG,Bosques templados,Técpan de Galeana,1_33_1_1225,true,Bosques templados,-100.609,33,Guerrero,2021-11-21T10:05:14Z,17.5793,2023-04-01T03:27:19.590Z,3ca564de-1763-4e10-9ba6-4eca9f7d27bb,Técpan de Galeana
Guerrero,Integro,33/1_33_1_1225/HLPXGM09048227/2021-10-31/images_videos/608ca452fde5adfa8fc8d337ed87362e_0182.JPG,Bosques templados,Técpan de Galeana,1_33_1_1225,true,Bosques templados,-100.609,33,Guerrero,2021-11-21T10:05:15Z,17.5793,2023-04-01T03:27:19.672Z,101e0163-1679-4909-8619-ad36f04cecd4,Técpan de Galeana
Morelos,Degradado,32/4_32_0_1281/HLPXGM09049522/2021-10-23/images_videos/3a95f33101cab5bf592e111f24bebc05_0193.JPG,Selvas secas,Tlaquiltenango,4_32_0_1281,true,Selvas secas,-99.1169,32,Morelos,2021-11-21T19:20:43Z,18.4802,2023-04-01T03:25:23.150Z,ff83b4fa-9c8e-4a93-bfd5-cec70a3e0765,Tlaquiltenango
Morelos,Degradado,32/4_32_0_1281/HLPXGM09049522/2021-10-23/images_videos/76550be41bbf4834a50906321f559862_0194.JPG,Selvas secas,Tlaquiltenango,4_32_0_1281,true,Selvas secas,-99.1169,32,Morelos,2021-11-21T19:20:44Z,18.4802,2023-04-01T03:25:23.313Z,987cc72b-3e6b-49b0-8f85-72dc296f0fea,Tlaquiltenango
Chiapas,Integro,92/3_92_1_1335/HLPXGM09048594/2021-11-13/images_videos/198fcacec6ab49fbd95fe000be56641e_0103.JPG,Selvas humedas,Ocosingo,3_92_1_1335,true,Selvas humedas,-90.8818,92,Chiapas,2021-11-21T08:18:23Z,16.2443,2023-04-01T03:25:33.581Z,17d81f33-816c-4bb9-b7e4-5458168da0ce,Ocosingo
Chiapas,Integro,92/3_92_1_1335/HLPXGM09048594/2021-11-13/images_videos/98cb301a7e27994cb5559dccf6b4e810_0104.JPG,Selvas humedas,Ocosingo,3_92_1_1335,true,Selvas humedas,-90.8818,92,Chiapas,2021-11-21T08:18:24Z,16.2443,2023-04-01T03:25:33.339Z,5e315b95-877e-494e-a95d-b22f0b237406,Ocosingo
Campeche,Integro,13/3_13_1_1392/HLPXGM09048480/2021-10-09/images_videos/33c351d0cc1d1092707eef96e8c2b683_0185.JPG,Selvas humedas,Carmen,3_13_1_1392,true,Selvas humedas,-91.7159,13,Campeche,2021-11-21T07:36:21Z,18.3012,2023-04-01T03:24:37.454Z,74709274-fd9b-4473-ae16-dcb70928bafe,Carmen
Michoacán,Degradado,81/1_81_0_1119/HLPXGM09048996/2021-11-07/images_videos/2f094f698455d1476e257ac6473c272d_0170.JPG,Bosques templados,Nuevo Parangaricutiro,1_81_0_1119,true,Bosques templados,-102.245,81,Michoacán,2021-11-21T22:52:04Z,19.3828,2023-04-01T03:26:07.337Z,80c795e8-eabf-41af-a79b-031a38328fe3,Nuevo Parangaricutiro
Guerrero,Degradado,33/1_33_0_1227/HLPXGM09049102/2021-11-01/images_videos/ce3ab06c7721ddd2989b0c47fb8a85cb_0136.JPG,Bosques templados,Técpan de Galeana,1_33_0_1227,true,Bosques templados,-100.693,33,Guerrero,2021-11-21T20:18:32Z,17.4916,2023-04-01T03:27:14.705Z,d7f635af-d1ee-4127-9b34-f8561cd833f0,Técpan de Galeana
Guerrero,Degradado,33/1_33_0_1227/HLPXGM09049102/2021-11-01/images_videos/1dcff19d5d99ee50fae705770f58c85b_0140.JPG,Bosques templados,Técpan de Galeana,1_33_0_1227,true,Bosques templados,-100.693,33,Guerrero,2021-11-21T20:18:57Z,17.4916,2023-04-01T03:27:10.954Z,4e4d6a1d-f34c-44b0-a529-c1bf906834ea,Técpan de Galeana
Guerrero,Degradado,33/1_33_0_1227/HLPXGM09048463/2021-11-01/images_videos/77b4cb4e37404ceb8aa2679fe350fbff_0244.JPG,Bosques templados,Técpan de Galeana,1_33_0_1227,true,Bosques templados,-100.692,33,Guerrero,2021-11-21T21:08:29Z,17.4962,2023-04-01T03:27:11.480Z,e2401054-66af-4b3a-b08e-d3df84b96a26,Técpan de Galeana
Morelos,Degradado,32/4_32_0_1281/HLPXGM09049546/2021-10-23/images_videos/c757b34fd222137114ffae682bceaa1d_0122.JPG,Selvas secas,Tlaquiltenango,4_32_0_1281,true,Selvas secas,-99.1153,32,Morelos,2021-11-22T04:11:59Z,18.4728,2023-04-01T03:25:21.954Z,b10b6f3d-e03e-44c6-8d67-0bd5da90f98a,Tlaquiltenango
Morelos,Degradado,32/4_32_0_1281/HLPXGM09049546/2021-10-23/images_videos/08fe8a4f97da8d9196de3f69f5e5f01a_0121.JPG,Selvas secas,Tlaquiltenango,4_32_0_1281,true,Selvas secas,-99.1153,32,Morelos,2021-11-22T04:11:58Z,18.4728,2023-04-01T03:25:22.202Z,3fd4dbc9-cbbb-4d3d-bd4f-e2dc3c52cd59,Tlaquiltenango
Morelos,Degradado,32/4_32_0_1281/HLPXGM09049546/2021-10-23/images_videos/a6adaf11e67c7f5b9032b66309b38432_0115.JPG,Selvas secas,Tlaquiltenango,4_32_0_1281,true,Selvas secas,-99.1153,32,Morelos,2021-11-21T21:02:32Z,18.4728,2023-04-01T03:25:21.944Z,58943cd7-46a6-452f-ae85-edb38262815e,Tlaquiltenango
Chiapas,Integro,92/3_92_1_1335/HLPXGM09048594/2021-11-13/images_videos/76f2168c1a4c153bf98de17592924d5a_0115.JPG,Selvas humedas,Ocosingo,3_92_1_1335,true,Selvas humedas,-90.8818,92,Chiapas,2021-11-22T07:21:48Z,16.2443,2023-04-01T03:25:33.460Z,8b6489b5-e282-4b5f-89c5-f8abb71b1e10,Ocosingo
Chiapas,Integro,92/3_92_1_1335/HLPXGM09048594/2021-11-13/images_videos/1f160915d482515e2d3572b9959b5e97_0116.JPG,Selvas humedas,Ocosingo,3_92_1_1335,true,Selvas humedas,-90.8818,92,Chiapas,2021-11-22T07:21:49Z,16.2443,2023-04-01T03:25:33.713Z,e338c30f-e7e1-4a06-a946-48074482124b,Ocosingo
Guerrero,Degradado,31/1_31_0_1217/HLPXGM09048869/2021-11-06/images_videos/4670b62aa9fada3678ceeba40695750d_0070.JPG,Bosques templados,Atoyac de Álvarez,1_31_0_1217,true,Bosques templados,-100.283,31,Guerrero,2021-11-22T20:38:43Z,17.3126,2023-04-01T03:25:34.187Z,243a11fd-76b0-492e-b9c9-c65b811cbb77,Atoyac de Álvarez
Guerrero,Integro,33/1_33_1_1225/HLPXGM09048227/2021-10-31/images_videos/ac4558ff850405ce965dab222388840c_0193.JPG,Bosques templados,Técpan de Galeana,1_33_1_1225,true,Bosques templados,-100.609,33,Guerrero,2021-11-22T09:11:32Z,17.5793,2023-04-01T03:27:20.080Z,9242c200-7c3d-425c-906a-90df167a5be4,Técpan de Galeana
Chiapas,Degradado,92/3_92_0_1341/HLPXGM09048568/2021-11-14/images_videos/0e07df9c3865b123aa67b5dbe6f31e4d_0043.JPG,Selvas humedas,Marqués de Comillas,3_92_0_1341,true,Selvas humedas,-90.8628,92,Chiapas,2021-11-22T18:26:47Z,16.1162,2023-04-01T03:25:11.685Z,7a10191f-fddd-455e-b0af-dc66256a5d11,Marqués de Comillas
Chiapas,Degradado,92/3_92_0_1341/HLPXGM09048568/2021-11-14/images_videos/da17f5f6eaf1404584628b794e6c832c_0044.JPG,Selvas humedas,Marqués de Comillas,3_92_0_1341,true,Selvas humedas,-90.8628,92,Chiapas,2021-11-22T18:26:48Z,16.1162,2023-04-01T03:25:26.151Z,d331a40f-fadf-4228-9310-abb879af196e,Marqués de Comillas
Chiapas,Degradado,92/3_92_0_1341/HLPXGM09049514/2021-11-14/images_videos/9514b81c596c3bc252b4f0caff2c7e89_0016.JPG,Selvas humedas,Marqués de Comillas,3_92_0_1341,true,Selvas humedas,-90.8565,92,Chiapas,2021-11-22T07:22:04Z,16.1232,2023-04-01T03:25:12.006Z,7a337d2b-bc15-41fd-9b3f-035edc39df88,Marqués de Comillas
Guerrero,Integro,33/1_33_1_1225/HLPXGM09048227/2021-10-31/images_videos/9e1821c1e526613a1739f6f57b7c03b4_0194.JPG,Bosques templados,Técpan de Galeana,1_33_1_1225,true,Bosques templados,-100.609,33,Guerrero,2021-11-22T09:11:33Z,17.5793,2023-04-01T03:27:20.085Z,8af0c0d7-f495-40cb-8831-adf16385f3dc,Técpan de Galeana
Guerrero,Integro,33/1_33_1_1225/HLPXGM09048227/2021-10-31/images_videos/7e3fc4ab3fc386fc529249b0f4ecb520_0196.JPG,Bosques templados,Técpan de Galeana,1_33_1_1225,true,Bosques templados,-100.609,33,Guerrero,2021-11-23T01:27:19Z,17.5793,2023-04-01T03:27:19.621Z,aaa38699-5c72-4a21-adab-f99117212c0f,Técpan de Galeana
Morelos,Degradado,32/4_32_0_1281/HLPXGM09048692/2021-10-23/images_videos/e32d2b4d9fa3de124c921433bf931e3c_0133.JPG,Selvas secas,Tlaquiltenango,4_32_0_1281,true,Selvas secas,-99.112,32,Morelos,2021-11-22T09:44:08Z,18.4764,2023-04-01T03:25:25.337Z,5328b82b-2159-4bf8-b5e1-4c28350539ea,Tlaquiltenango
Morelos,Degradado,32/4_32_0_1281/HLPXGM09048692/2021-10-23/images_videos/36806cc844ce533ced09cce3f0886a43_0134.JPG,Selvas secas,Tlaquiltenango,4_32_0_1281,true,Selvas secas,-99.112,32,Morelos,2021-11-22T09:44:09Z,18.4764,2023-04-01T03:25:24.928Z,565accef-43ea-4ad5-b2e1-dab2c4e0022a,Tlaquiltenango
Sonora,Integro,95/1_95_1_1350/HLPXGM09049766/2021-08-04/images_videos/31dfd107549e391cccbfd3f98483f4b4_2221.JPG,Bosques templados,Municipio de Agua Prieta,1_95_1_1350,true,Bosques templados,-108.94,95,Sonora,2021-11-23T07:19:16Z,31.1856,2023-04-01T03:29:39.249Z,13ea1de7-bc5d-47a5-83b4-e01ef4fd9e7d,Municipio de Agua Prieta
Sonora,Degradado,95/1_95_0_1348/HLPXGM09048642/2021-08-04/images_videos/905523a330d6cb9488e121f367ecc1d2_9292.JPG,Bosques templados,Municipio de Agua Prieta,1_95_0_1348,true,Bosques templados,-108.955,95,Sonora,2021-11-23T05:01:24Z,31.2639,2023-04-01T03:24:48.557Z,1398b3f3-2570-4e88-b14a-7591031f67cb,Municipio de Agua Prieta
Sonora,Integro,95/1_95_1_1350/HLPXGM09049766/2021-08-04/images_videos/c6b867c8918cd3db00e4dbe92ba0a0ae_2219.JPG,Bosques templados,Municipio de Agua Prieta,1_95_1_1350,true,Bosques templados,-108.94,95,Sonora,2021-11-23T07:19:04Z,31.1856,2023-04-01T03:29:42.373Z,01663c55-e2ae-40bc-a8f1-2037dae5e4f1,Municipio de Agua Prieta
Guerrero,Degradado,33/1_33_0_1227/HLPXGM09049102/2021-11-01/images_videos/e2902ba49f0a7cb4d8a1210790d22706_0151.JPG,Bosques templados,Técpan de Galeana,1_33_0_1227,true,Bosques templados,-100.693,33,Guerrero,2021-11-23T09:56:43Z,17.4916,2023-04-01T03:27:14.791Z,c1946b67-f489-417c-acca-c928a0b42aa1,Técpan de Galeana
Guerrero,Degradado,33/1_33_0_1227/HLPXGM09049102/2021-11-01/images_videos/fca1cd7513cc41cf180e20e245198395_0152.JPG,Bosques templados,Técpan de Galeana,1_33_0_1227,true,Bosques templados,-100.693,33,Guerrero,2021-11-23T09:56:44Z,17.4916,2023-04-01T03:27:14.821Z,35bbde3f-17c9-47eb-980f-05717abe2917,Técpan de Galeana
Guerrero,Integro,33/1_33_1_1225/HLPXGM09049899/2021-10-31/images_videos/b0db1af1ad1b1fa90b7603da69443c9f_0062.JPG,Bosques templados,Técpan de Galeana,1_33_1_1225,true,Bosques templados,-100.6,33,Guerrero,2021-11-23T05:25:04Z,17.5759,2023-04-01T03:26:52.574Z,01453545-86ed-4f31-9d67-39d706de0911,Técpan de Galeana
Chiapas,Degradado,92/3_92_0_1341/HLPXGM09048568/2021-11-14/images_videos/9eb9d258ae1079c19091abf65f702ec3_0046.JPG,Selvas humedas,Marqués de Comillas,3_92_0_1341,true,Selvas humedas,-90.8628,92,Chiapas,2021-11-23T16:38:23Z,16.1162,2023-04-01T03:25:26.258Z,02140d0b-be12-4b0c-881a-adb567da6ff0,Marqués de Comillas
Guerrero,Integro,33/1_33_1_1225/HLPXGM09049899/2021-10-31/images_videos/126b42c8872774a23503bd2765c5853a_0061.JPG,Bosques templados,Técpan de Galeana,1_33_1_1225,true,Bosques templados,-100.6,33,Guerrero,2021-11-23T05:25:03Z,17.5759,2023-04-01T03:26:52.472Z,87b6273d-b6cf-4343-acee-d4bc33cd3eca,Técpan de Galeana
Guerrero,Integro,33/1_33_1_1225/HLPXGM09048227/2021-10-31/images_videos/60dde0c33a01bf59bc9d370fd721b230_0197.JPG,Bosques templados,Técpan de Galeana,1_33_1_1225,true,Bosques templados,-100.609,33,Guerrero,2021-11-23T01:27:20Z,17.5793,2023-04-01T03:27:19.855Z,9b441425-1a16-4b9f-9a2c-cd739f2c6c33,Técpan de Galeana
Michoacán,Degradado,81/1_81_0_1119/HLPXGM09049787/2021-11-08/images_videos/d4c5af9918f222da96930a330c55ed0a_0074.JPG,Bosques templados,Nuevo Parangaricutiro,1_81_0_1119,true,Bosques templados,-102.243,81,Michoacán,2021-11-23T21:56:07Z,19.3765,2023-04-01T03:26:10.400Z,e90eef27-ff8c-4be5-a002-c2d00e0ad314,Nuevo Parangaricutiro
Guerrero,Degradado,33/1_33_0_1227/HLPXGM09048398/2021-11-01/images_videos/cad8360fec4ddfc46ead7226c91598ba_0083.JPG,Bosques templados,Técpan de Galeana,1_33_0_1227,true,Bosques templados,-100.693,33,Guerrero,2021-11-24T06:57:30Z,17.4842,2023-04-01T03:26:48.911Z,eefa0cc7-dfb2-44d6-9d43-8832755dbc2b,Técpan de Galeana
Chiapas,Degradado,92/3_92_0_1341/HLPXGM09048568/2021-11-14/images_videos/131985636ffe9a21e8e8f25ca3e615ca_0050.JPG,Selvas humedas,Marqués de Comillas,3_92_0_1341,true,Selvas humedas,-90.8628,92,Chiapas,2021-11-24T09:17:44Z,16.1162,2023-04-01T03:25:11.660Z,7892fca2-9747-48c3-a777-9c7963843551,Marqués de Comillas
Morelos,Degradado,32/4_32_0_1281/HLPXGM09049546/2021-10-23/images_videos/205f15fa7048ffce5a3b29de370c2023_0127.JPG,Selvas secas,Tlaquiltenango,4_32_0_1281,true,Selvas secas,-99.1153,32,Morelos,2021-11-24T06:49:48Z,18.4728,2023-04-01T03:25:22.327Z,3d85b1d7-0934-487d-8de3-64817c36777f,Tlaquiltenango
Morelos,Degradado,32/4_32_0_1281/HLPXGM09049996/2021-10-23/images_videos/58851db9d4bb8ece619789f788855f2b_0385.JPG,Selvas secas,Tlaquiltenango,4_32_0_1281,true,Selvas secas,-99.1087,32,Morelos,2021-11-24T05:23:54Z,18.4725,2023-04-01T03:25:08.549Z,ed2013d5-2ebe-4c07-a889-70c16dfe3506,Tlaquiltenango
Michoacán,Integro,81/1_81_1_1499/HLPXGM09048693/2021-11-07/images_videos/6a8a620e8d6732045a475cb1e85f1342_0097.JPG,Bosques templados,Uruapan,1_81_1_1499,true,Bosques templados,-102.194,81,Michoacán,2021-11-24T09:28:11Z,19.47,2023-04-01T03:25:41.405Z,f686c46f-d6a7-41dc-b7ba-dac5ec948c8d,Uruapan
Morelos,Integro,32/4_32_1_1286/HLPXGM09049506/2021-10-22/images_videos/14f1d3e0423590f21d83bb5c8d7e90e0_0100.JPG,Selvas secas,Tlaquiltenango,4_32_1_1286,true,Selvas secas,-99.0318,32,Morelos,2021-11-24T03:27:17Z,18.415,2023-04-01T03:25:16.754Z,b42fb7d3-78d1-49f7-a6d9-564df8dd09a6,Tlaquiltenango
Chiapas,Integro,92/3_92_1_1335/HLPXGM09048594/2021-11-13/images_videos/d73f10c8603e1633984010a2a340ae04_0119.JPG,Selvas humedas,Ocosingo,3_92_1_1335,true,Selvas humedas,-90.8818,92,Chiapas,2021-11-24T01:43:19Z,16.2443,2023-04-01T03:25:06.057Z,6706af3a-3898-4a0f-b0e8-353c08d78921,Ocosingo
Michoacán,Degradado,81/1_81_0_1119/HLPXGM09049787/2021-11-08/images_videos/a22de62bf7bebe4a08aa8ae0877f7a90_0077.JPG,Bosques templados,Nuevo Parangaricutiro,1_81_0_1119,true,Bosques templados,-102.243,81,Michoacán,2021-11-25T01:51:08Z,19.3765,2023-04-01T03:26:09.930Z,189f6d36-1978-4785-b0cf-930fd0eb158a,Nuevo Parangaricutiro
Guerrero,Degradado,31/1_31_0_1217/HLPXGM09048869/2021-11-06/images_videos/c3ce4aa04b511b704f9897e5f8b1924c_0076.JPG,Bosques templados,Atoyac de Álvarez,1_31_0_1217,true,Bosques templados,-100.283,31,Guerrero,2021-11-24T10:47:02Z,17.3126,2023-04-01T03:25:34.475Z,a6b132f6-3589-4115-acde-8e94f019f17b,Atoyac de Álvarez
Guerrero,Degradado,31/1_31_0_1217/HLPXGM09048869/2021-11-06/images_videos/5405a4e31e3ba8c0211bd4468b8eaa0b_0077.JPG,Bosques templados,Atoyac de Álvarez,1_31_0_1217,true,Bosques templados,-100.283,31,Guerrero,2021-11-24T10:47:03Z,17.3126,2023-04-01T03:25:34.182Z,b1613510-512d-4a5e-97da-4ec9b5f98ff3,Atoyac de Álvarez
Chiapas,Degradado,92/3_92_0_1341/HLPXGM09048599/2021-11-14/images_videos/695e7fcf5ef98df29021fe2fff9a9e9b_0139.JPG,Selvas humedas,Marqués de Comillas,3_92_0_1341,true,Selvas humedas,-90.8555,92,Chiapas,2021-11-24T12:18:19Z,16.113,2023-04-01T03:25:05.791Z,c56e771f-0829-4752-a2e9-79c8668bf9b0,Marqués de Comillas
Chiapas,Degradado,92/3_92_0_1341/HLPXGM09048599/2021-11-14/images_videos/6af050f6aacf78f9dec03a4239356a8f_0152.JPG,Selvas humedas,Marqués de Comillas,3_92_0_1341,true,Selvas humedas,-90.8555,92,Chiapas,2021-11-24T18:50:16Z,16.113,2023-04-01T03:25:05.645Z,677e1b74-ca8b-40ee-a96b-e82dd5e3e597,Marqués de Comillas
Chiapas,Degradado,92/3_92_0_1341/HLPXGM09048599/2021-11-14/images_videos/9716f932c78859ac034eda4b7f280abc_0170.JPG,Selvas humedas,Marqués de Comillas,3_92_0_1341,true,Selvas humedas,-90.8555,92,Chiapas,2021-11-24T18:51:57Z,16.113,2023-04-01T03:25:04.825Z,f21a75b9-9c56-4925-8c90-32adb45cea95,Marqués de Comillas
Chiapas,Degradado,92/3_92_0_1341/HLPXGM09049514/2021-11-14/images_videos/4e3ca034c06109d43fa684ab6c8e012b_0023.JPG,Selvas humedas,Marqués de Comillas,3_92_0_1341,true,Selvas humedas,-90.8565,92,Chiapas,2021-11-24T12:21:13Z,16.1232,2023-04-01T03:25:11.911Z,220b78c9-60a6-48c7-9c2e-fb78a68da05a,Marqués de Comillas
Chiapas,Degradado,92/3_92_0_1341/HLPXGM09048568/2021-11-14/images_videos/9ad988a147ad5ea2c2396436e27a1fc6_0053.JPG,Selvas humedas,Marqués de Comillas,3_92_0_1341,true,Selvas humedas,-90.8628,92,Chiapas,2021-11-24T11:54:26Z,16.1162,2023-04-01T03:25:26.248Z,fd522b3c-551b-4cdf-b311-9b51234b0f88,Marqués de Comillas
Michoacán,Degradado,81/1_81_0_1119/HLPXGM09048996/2021-11-07/images_videos/f10dc57173b8e3052b9f0454c2e8a6fd_0173.JPG,Bosques templados,Nuevo Parangaricutiro,1_81_0_1119,true,Bosques templados,-102.245,81,Michoacán,2021-11-25T12:27:34Z,19.3828,2023-04-01T03:26:09.850Z,4deeb7c5-2835-449c-a15d-5faab96aa06e,Nuevo Parangaricutiro
Michoacán,Degradado,81/1_81_0_1119/HLPXGM09048996/2021-11-07/images_videos/5fe700fac2ef1555d7fc081d4aa3a310_0191.JPG,Bosques templados,Nuevo Parangaricutiro,1_81_0_1119,true,Bosques templados,-102.245,81,Michoacán,2021-11-25T12:35:50Z,19.3828,2023-04-01T03:26:09.319Z,02e7ffe9-7dfe-46af-a7dc-fd9f561476b3,Nuevo Parangaricutiro
Sonora,Degradado,95/1_95_0_1348/HLPXGM09048598/2021-08-04/images_videos/43b3ed13149fdaed6c2bdd29bb8ca893_1115.JPG,Bosques templados,Municipio de Agua Prieta,1_95_0_1348,true,Bosques templados,-108.951,95,Sonora,2021-09-03T00:14:55Z,31.2598,2023-04-01T03:28:31.789Z,bbd8dc82-9510-4b59-9220-294db6a371b3,Municipio de Agua Prieta
Sonora,Degradado,95/1_95_0_1348/HLPXGM09048598/2021-08-04/images_videos/027e1b1adf405c6bf9dd708e3d057685_1114.JPG,Bosques templados,Municipio de Agua Prieta,1_95_0_1348,true,Bosques templados,-108.951,95,Sonora,2021-09-03T00:14:54Z,31.2598,2023-04-01T03:28:36.594Z,2133d748-d7dd-4b44-944d-37e4775bd9b3,Municipio de Agua Prieta
Sonora,Degradado,95/1_95_0_1348/HLPXGM09048598/2021-08-04/images_videos/829507a2dc35c74a43602673b967ab37_1103.JPG,Bosques templados,Municipio de Agua Prieta,1_95_0_1348,true,Bosques templados,-108.951,95,Sonora,2021-09-02T21:28:02Z,31.2598,2023-04-01T03:29:32.093Z,e01e7343-587d-4cc6-a841-1b47e009eb46,Municipio de Agua Prieta
Guerrero,Degradado,31/1_31_0_1217/HLPXGM09048869/2021-11-06/images_videos/c612eb6031fe5e3c6e65f86e1984bcec_0080.JPG,Bosques templados,Atoyac de Álvarez,1_31_0_1217,true,Bosques templados,-100.283,31,Guerrero,2021-11-25T08:14:40Z,17.3126,2023-04-01T03:25:34.359Z,9f220c42-a6de-42b9-be4a-e24291e5ce6f,Atoyac de Álvarez
Guerrero,Degradado,33/1_33_0_1227/HLPXGM09048398/2021-11-01/images_videos/be1365a5e5294c38b7f07a756fef466f_0095.JPG,Bosques templados,Técpan de Galeana,1_33_0_1227,true,Bosques templados,-100.693,33,Guerrero,2021-11-25T04:45:56Z,17.4842,2023-04-01T03:26:48.886Z,9cbaf2a9-bc03-4fe4-bdc3-e2851e2e5847,Técpan de Galeana
Chiapas,Degradado,92/3_92_0_1341/HLPXGM09048599/2021-11-14/images_videos/636f61894a08d318801e645dc3f084e0_0190.JPG,Selvas humedas,Marqués de Comillas,3_92_0_1341,true,Selvas humedas,-90.8555,92,Chiapas,2021-11-25T11:26:52Z,16.113,2023-04-01T03:25:05.660Z,844e629a-1df9-4c1f-874b-c5f5a70e3e39,Marqués de Comillas
Chiapas,Degradado,92/3_92_0_1341/HLPXGM09048599/2021-11-14/images_videos/249c988f01cb3ea6b1e5c25908d883fa_0193.JPG,Selvas humedas,Marqués de Comillas,3_92_0_1341,true,Selvas humedas,-90.8555,92,Chiapas,2021-11-25T11:27:06Z,16.113,2023-04-01T03:25:05.262Z,ba576958-a715-443e-90d2-d49a4c99650a,Marqués de Comillas
Guerrero,Degradado,31/1_31_0_1216/HLPXGM09049997/2022-01-15/images_videos/7ab203159da43fdc6a236a1069a58707_0071.JPG,Bosques templados,Atoyac de Álvarez,1_31_0_1216,true,Bosques templados,-100.277,31,Guerrero,2022-02-02T07:11:42Z,17.4013,2023-04-01T03:25:48.735Z,3d563053-ad57-4363-b222-f71c618503d2,Atoyac de Álvarez
Guerrero,Degradado,31/1_31_0_1216/HLPXGM09049997/2022-01-15/images_videos/24ac0f3612291b9142f307a3d58b1c6d_0104.JPG,Bosques templados,Atoyac de Álvarez,1_31_0_1216,true,Bosques templados,-100.277,31,Guerrero,2022-02-08T04:42:24Z,17.4013,2023-04-01T03:25:49.196Z,1fce0d98-9b5a-4840-ba7c-21b6a773214b,Atoyac de Álvarez
Guerrero,Degradado,33/1_33_0_1227/HLPXGM09048463/2021-11-01/images_videos/17636fe284e6a29192449c804f50e795_0215.JPG,Bosques templados,Técpan de Galeana,1_33_0_1227,true,Bosques templados,-100.692,33,Guerrero,2021-11-16T04:29:07Z,17.4962,2023-04-01T03:27:14.972Z,ddea5050-1942-450a-9888-3dc130f8c307,Técpan de Galeana
Guerrero,Degradado,33/1_33_0_1224/HLPXGM09048398/2022-01-10/images_videos/2e62413ebad8df6069dc4cecee39d513_0391.JPG,Bosques templados,Técpan de Galeana,1_33_0_1224,true,Bosques templados,-100.623,33,Guerrero,2022-02-06T00:13:47Z,17.5457,2023-04-01T03:26:59.740Z,07591c83-eb57-47de-9f82-d9475873f375,Técpan de Galeana
Guerrero,Degradado,33/1_33_0_1224/HLPXGM09048398/2022-01-10/images_videos/48a594da049d48553a570a07da00e765_0392.JPG,Bosques templados,Técpan de Galeana,1_33_0_1224,true,Bosques templados,-100.623,33,Guerrero,2022-02-06T00:13:48Z,17.5457,2023-04-01T03:26:58.650Z,3ef9813a-57f3-48a2-bef5-d25a4f1398ad,Técpan de Galeana
Guerrero,Degradado,33/1_33_0_1224/HLPXGM09048398/2022-01-10/images_videos/13ac981c9ad159b376aba90e8496bb79_0395.JPG,Bosques templados,Técpan de Galeana,1_33_0_1224,true,Bosques templados,-100.623,33,Guerrero,2022-02-06T04:17:28Z,17.5457,2023-04-01T03:26:59.593Z,8e3ca46d-f1ac-442e-960c-404197463eb2,Técpan de Galeana
Campeche,Integro,13/3_13_1_1394/HLPXGM09049093/2022-02-05/images_videos/dea85e0ae5c411bd75d0ebfa9b34a0e1_0272.JPG,Selvas humedas,Carmen,3_13_1_1394,true,Selvas humedas,-91.7196,13,Campeche,2022-02-07T10:13:17Z,18.2951,2023-04-01T03:23:48.517Z,6b324330-224b-49eb-a2c6-f53cba9cf8ab,Carmen
Campeche,Integro,13/3_13_1_1394/HLPXGM09049093/2022-02-05/images_videos/76311dbaa41b7a36597abb40e676fe8a_0274.JPG,Selvas humedas,Carmen,3_13_1_1394,true,Selvas humedas,-91.7196,13,Campeche,2022-02-07T10:13:54Z,18.2951,2023-04-01T03:24:07.754Z,b4320581-becc-413f-af9b-10989a668469,Carmen
